,TM,gmp_people,gmp_congest,Origin
5312,2019082906,3044,Y,김포공항
5313,2019082907,2420,Y,김포공항
5314,2019082908,1439,N,김포공항
5315,2019082909,2048,Y,김포공항
5316,2019082910,2450,Y,김포공항
5317,2019082911,1885,N,김포공항
5318,2019082912,1528,N,김포공항
5319,2019082913,2031,Y,김포공항
5320,2019082914,2519,Y,김포공항
5321,2019082915,2755,Y,김포공항
5322,2019082916,1162,N,김포공항
5323,2019082917,1320,N,김포공항
5324,2019082918,2702,Y,김포공항
5325,2019082919,1977,N,김포공항
5326,2019082920,886,N,김포공항
5327,2019082921,306,N,김포공항
5328,2019083006,3188,Y,김포공항
5329,2019083007,1889,N,김포공항
5330,2019083008,1455,N,김포공항
5331,2019083009,1887,N,김포공항
5332,2019083010,2174,Y,김포공항
5333,2019083011,2006,Y,김포공항
5334,2019083012,1513,N,김포공항
5335,2019083013,2008,Y,김포공항
5336,2019083014,2491,Y,김포공항
5337,2019083015,2637,Y,김포공항
5338,2019083016,1284,N,김포공항
5339,2019083017,1175,N,김포공항
5340,2019083018,3100,Y,김포공항
5341,2019083019,2141,Y,김포공항
5342,2019083020,712,N,김포공항
5343,2019083021,568,N,김포공항
5344,2019083106,2751,Y,김포공항
5345,2019083107,2357,Y,김포공항
5346,2019083108,1549,N,김포공항
5347,2019083109,1733,N,김포공항
5348,2019083110,2290,Y,김포공항
5349,2019083111,1877,N,김포공항
5350,2019083112,1438,N,김포공항
5351,2019083113,2059,Y,김포공항
5352,2019083114,2463,Y,김포공항
5353,2019083115,2777,Y,김포공항
5354,2019083116,1013,N,김포공항
5355,2019083117,1282,N,김포공항
5356,2019083118,2407,Y,김포공항
5357,2019083119,1935,N,김포공항
5358,2019083120,886,N,김포공항
5359,2019083121,310,N,김포공항
5360,2019090106,2676,Y,김포공항
5361,2019090107,1949,N,김포공항
5362,2019090108,1266,N,김포공항
5363,2019090109,1541,N,김포공항
5364,2019090110,1803,N,김포공항
5365,2019090111,1519,N,김포공항
5366,2019090112,1728,N,김포공항
5367,2019090113,1515,N,김포공항
5368,2019090114,2287,Y,김포공항
5369,2019090115,2063,Y,김포공항
5370,2019090116,1133,N,김포공항
5371,2019090117,862,N,김포공항
5372,2019090118,2414,Y,김포공항
5373,2019090119,1831,N,김포공항
5374,2019090120,726,N,김포공항
5375,2019090121,450,N,김포공항
5376,2019090206,2708,Y,김포공항
5377,2019090207,2010,Y,김포공항
5378,2019090208,1587,N,김포공항
5379,2019090209,1678,N,김포공항
5380,2019090210,1834,Y,김포공항
5381,2019090211,1749,N,김포공항
5382,2019090212,1411,N,김포공항
5383,2019090213,1435,N,김포공항
5384,2019090214,2083,Y,김포공항
5385,2019090215,2494,Y,김포공항
5386,2019090216,844,N,김포공항
5387,2019090217,911,N,김포공항
5388,2019090218,1311,N,김포공항
5389,2019090219,1198,N,김포공항
5390,2019090220,563,N,김포공항
5391,2019090221,192,N,김포공항
5392,2019090306,2315,Y,김포공항
5393,2019090307,1841,N,김포공항
5394,2019090308,1679,N,김포공항
5395,2019090309,1570,N,김포공항
5396,2019090310,1745,Y,김포공항
5397,2019090311,1709,N,김포공항
5398,2019090312,1219,N,김포공항
5399,2019090313,1187,N,김포공항
5400,2019090314,2007,Y,김포공항
5401,2019090315,2009,Y,김포공항
5402,2019090316,799,N,김포공항
5403,2019090317,931,N,김포공항
5404,2019090318,1151,N,김포공항
5405,2019090319,1313,N,김포공항
5406,2019090320,616,N,김포공항
5407,2019090321,231,N,김포공항
5408,2019090406,2262,Y,김포공항
5409,2019090407,2033,Y,김포공항
5410,2019090408,1616,N,김포공항
5411,2019090409,1867,Y,김포공항
5412,2019090410,1936,Y,김포공항
5413,2019090411,1706,Y,김포공항
5414,2019090412,1154,N,김포공항
5415,2019090413,1280,N,김포공항
5416,2019090414,1682,N,김포공항
5417,2019090415,1858,N,김포공항
5418,2019090416,1032,N,김포공항
5419,2019090417,515,N,김포공항
5420,2019090418,1497,N,김포공항
5421,2019090419,1407,N,김포공항
5422,2019090420,661,N,김포공항
5423,2019090421,279,N,김포공항
5424,2019090506,1984,N,김포공항
5425,2019090507,1654,N,김포공항
5426,2019090508,1200,N,김포공항
5427,2019090509,1462,N,김포공항
5428,2019090510,1509,N,김포공항
5429,2019090511,1262,N,김포공항
5430,2019090512,1052,N,김포공항
5431,2019090513,1200,N,김포공항
5432,2019090514,2019,Y,김포공항
5433,2019090515,2122,Y,김포공항
5434,2019090516,911,N,김포공항
5435,2019090517,1049,N,김포공항
5436,2019090518,2360,Y,김포공항
5437,2019090519,1592,N,김포공항
5438,2019090520,694,N,김포공항
5439,2019090521,261,N,김포공항
5440,2019090606,1614,N,김포공항
5441,2019090607,1065,N,김포공항
5442,2019090608,1002,N,김포공항
5443,2019090609,1288,N,김포공항
5444,2019090610,1088,N,김포공항
5445,2019090611,1106,N,김포공항
5446,2019090612,1007,N,김포공항
5447,2019090613,1160,N,김포공항
5448,2019090614,1444,N,김포공항
5449,2019090615,1505,N,김포공항
5450,2019090616,789,N,김포공항
5451,2019090617,614,N,김포공항
5452,2019090618,1805,N,김포공항
5453,2019090619,1346,N,김포공항
5454,2019090620,484,N,김포공항
5455,2019090621,345,N,김포공항
5456,2019090706,1615,N,김포공항
5457,2019090707,1278,N,김포공항
5458,2019090708,811,N,김포공항
5459,2019090709,1242,N,김포공항
5460,2019090710,1165,N,김포공항
5461,2019090711,1044,N,김포공항
5462,2019090712,1109,N,김포공항
5463,2019090713,1415,N,김포공항
5464,2019090714,1689,N,김포공항
5465,2019090715,1837,N,김포공항
5466,2019090716,697,N,김포공항
5467,2019090717,1145,N,김포공항
5468,2019090718,1758,N,김포공항
5469,2019090719,1357,N,김포공항
5470,2019090720,658,N,김포공항
5471,2019090721,269,N,김포공항
5472,2019090806,2460,Y,김포공항
5473,2019090807,2082,Y,김포공항
5474,2019090808,1419,N,김포공항
5475,2019090809,1733,N,김포공항
5476,2019090810,1853,N,김포공항
5477,2019090811,1539,N,김포공항
5478,2019090812,1605,N,김포공항
5479,2019090813,1274,N,김포공항
5480,2019090814,2213,Y,김포공항
5481,2019090815,1945,Y,김포공항
5482,2019090816,1023,N,김포공항
5483,2019090817,796,N,김포공항
5484,2019090818,1892,N,김포공항
5485,2019090819,1354,N,김포공항
5486,2019090820,616,N,김포공항
5487,2019090821,340,N,김포공항
5488,2019090906,2126,Y,김포공항
5489,2019090907,1934,Y,김포공항
5490,2019090908,1500,N,김포공항
5491,2019090909,1801,Y,김포공항
5492,2019090910,1808,Y,김포공항
5493,2019090911,1712,N,김포공항
5494,2019090912,1200,N,김포공항
5495,2019090913,1200,N,김포공항
5496,2019090914,1625,N,김포공항
5497,2019090915,2075,Y,김포공항
5498,2019090916,837,N,김포공항
5499,2019090917,851,N,김포공항
5500,2019090918,1788,N,김포공항
5501,2019090919,1460,N,김포공항
5502,2019090920,729,N,김포공항
5503,2019090921,255,N,김포공항
5504,2019091006,2434,Y,김포공항
5505,2019091007,2274,Y,김포공항
5506,2019091008,1526,N,김포공항
5507,2019091009,1812,N,김포공항
5508,2019091010,2064,Y,김포공항
5509,2019091011,1895,N,김포공항
5510,2019091012,1491,N,김포공항
5511,2019091013,1780,N,김포공항
5512,2019091014,2660,Y,김포공항
5513,2019091015,3073,Y,김포공항
5514,2019091016,1180,N,김포공항
5515,2019091017,1979,Y,김포공항
5516,2019091018,3224,Y,김포공항
5517,2019091019,2223,Y,김포공항
5518,2019091020,1041,N,김포공항
5519,2019091021,347,N,김포공항
5520,2019091106,3100,Y,김포공항
5521,2019091107,2573,Y,김포공항
5522,2019091108,2103,Y,김포공항
5523,2019091109,2160,Y,김포공항
5524,2019091110,2456,Y,김포공항
5525,2019091111,2065,Y,김포공항
5526,2019091112,1887,N,김포공항
5527,2019091113,2132,Y,김포공항
5528,2019091114,2901,Y,김포공항
5529,2019091115,3075,Y,김포공항
5530,2019091116,1767,N,김포공항
5531,2019091117,1296,N,김포공항
5532,2019091118,3418,Y,김포공항
5533,2019091119,2800,Y,김포공항
5534,2019091120,1004,N,김포공항
5535,2019091121,323,N,김포공항
5536,2019091206,3190,Y,김포공항
5537,2019091207,2609,Y,김포공항
5538,2019091208,1694,N,김포공항
5539,2019091209,2355,Y,김포공항
5540,2019091210,2705,Y,김포공항
5541,2019091211,2025,Y,김포공항
5542,2019091212,2247,Y,김포공항
5543,2019091213,2570,Y,김포공항
5544,2019091214,3149,Y,김포공항
5545,2019091215,3282,Y,김포공항
5546,2019091216,1653,N,김포공항
5547,2019091217,2152,Y,김포공항
5548,2019091218,3337,Y,김포공항
5549,2019091219,2222,Y,김포공항
5550,2019091220,973,N,김포공항
5551,2019091221,324,N,김포공항
5552,2019091306,3142,Y,김포공항
5553,2019091307,1972,N,김포공항
5554,2019091308,1931,N,김포공항
5555,2019091309,1965,Y,김포공항
5556,2019091310,2085,Y,김포공항
5557,2019091311,1883,N,김포공항
5558,2019091312,1631,N,김포공항
5559,2019091313,2218,Y,김포공항
5560,2019091314,2458,Y,김포공항
5561,2019091315,2531,Y,김포공항
5562,2019091316,1431,N,김포공항
5563,2019091317,1263,N,김포공항
5564,2019091318,2447,Y,김포공항
5565,2019091319,1571,N,김포공항
5566,2019091320,754,N,김포공항
5567,2019091321,311,N,김포공항
5568,2019091406,2211,Y,김포공항
5569,2019091407,1975,N,김포공항
5570,2019091408,1442,N,김포공항
5571,2019091409,1588,N,김포공항
5572,2019091410,2193,Y,김포공항
5573,2019091411,1747,N,김포공항
5574,2019091412,1250,N,김포공항
5575,2019091413,1923,N,김포공항
5576,2019091414,2516,Y,김포공항
5577,2019091415,2566,Y,김포공항
5578,2019091416,997,N,김포공항
5579,2019091417,1531,N,김포공항
5580,2019091418,2541,Y,김포공항
5581,2019091419,1843,N,김포공항
5582,2019091420,1023,N,김포공항
5583,2019091421,252,N,김포공항
5584,2019091506,2683,Y,김포공항
5585,2019091507,1795,N,김포공항
5586,2019091508,1289,N,김포공항
5587,2019091509,1682,N,김포공항
5588,2019091510,1848,N,김포공항
5589,2019091511,1815,N,김포공항
5590,2019091512,1734,N,김포공항
5591,2019091513,1822,N,김포공항
5592,2019091514,2939,Y,김포공항
5593,2019091515,2627,Y,김포공항
5594,2019091516,1282,N,김포공항
5595,2019091517,1518,N,김포공항
5596,2019091518,2938,Y,김포공항
5597,2019091519,2209,Y,김포공항
5598,2019091520,986,N,김포공항
5599,2019091521,473,N,김포공항
5600,2019091606,2824,Y,김포공항
5601,2019091607,2003,Y,김포공항
5602,2019091608,1291,N,김포공항
5603,2019091609,1947,Y,김포공항
5604,2019091610,1689,N,김포공항
5605,2019091611,1800,N,김포공항
5606,2019091612,1331,N,김포공항
5607,2019091613,1536,N,김포공항
5608,2019091614,1922,N,김포공항
5609,2019091615,2737,Y,김포공항
5610,2019091616,817,N,김포공항
5611,2019091617,734,N,김포공항
5612,2019091618,2191,Y,김포공항
5613,2019091619,1531,N,김포공항
5614,2019091620,745,N,김포공항
5615,2019091621,217,N,김포공항
5616,2019091706,2547,Y,김포공항
5617,2019091707,2233,Y,김포공항
5618,2019091708,1644,N,김포공항
5619,2019091709,1732,Y,김포공항
5620,2019091710,1969,Y,김포공항
5621,2019091711,1764,N,김포공항
5622,2019091712,1431,N,김포공항
5623,2019091713,1538,N,김포공항
5624,2019091714,2172,Y,김포공항
5625,2019091715,2660,Y,김포공항
5626,2019091716,759,N,김포공항
5627,2019091717,1081,N,김포공항
5628,2019091718,1862,Y,김포공항
5629,2019091719,1381,N,김포공항
5630,2019091720,656,N,김포공항
5631,2019091721,258,N,김포공항
5632,2019091806,2667,Y,김포공항
5633,2019091807,2364,Y,김포공항
5634,2019091808,1789,Y,김포공항
5635,2019091809,2008,Y,김포공항
5636,2019091810,2155,Y,김포공항
5637,2019091811,1834,Y,김포공항
5638,2019091812,1369,N,김포공항
5639,2019091813,1551,N,김포공항
5640,2019091814,2259,Y,김포공항
5641,2019091815,2606,Y,김포공항
5642,2019091816,1137,N,김포공항
5643,2019091817,632,N,김포공항
5644,2019091818,2124,Y,김포공항
5645,2019091819,1535,N,김포공항
5646,2019091820,766,N,김포공항
5647,2019091821,180,N,김포공항
5648,2019091906,2490,Y,김포공항
5649,2019091907,1985,N,김포공항
5650,2019091908,1068,N,김포공항
5651,2019091909,1284,N,김포공항
5652,2019091910,1487,N,김포공항
5653,2019091911,1354,N,김포공항
5654,2019091912,1047,N,김포공항
5655,2019091913,880,N,김포공항
5656,2019091914,2138,Y,김포공항
5657,2019091915,2481,Y,김포공항
5658,2019091916,612,N,김포공항
5659,2019091917,883,N,김포공항
5660,2019091918,2007,Y,김포공항
5661,2019091919,1878,N,김포공항
5662,2019091920,180,N,김포공항
5663,2019091921,174,N,김포공항
5664,2019092006,2306,Y,김포공항
5665,2019092007,1613,N,김포공항
5666,2019092008,1529,N,김포공항
5667,2019092009,1705,N,김포공항
5668,2019092010,1598,N,김포공항
5669,2019092011,1559,N,김포공항
5670,2019092012,1335,N,김포공항
5671,2019092013,1741,N,김포공항
5672,2019092014,1945,N,김포공항
5673,2019092015,2432,Y,김포공항
5674,2019092016,1187,N,김포공항
5675,2019092017,907,N,김포공항
5676,2019092018,2821,Y,김포공항
5677,2019092019,1872,N,김포공항
5678,2019092020,844,N,김포공항
5679,2019092021,540,N,김포공항
5680,2019092106,1823,N,김포공항
5681,2019092107,1850,N,김포공항
5682,2019092108,1219,N,김포공항
5683,2019092109,1515,N,김포공항
5684,2019092110,1565,N,김포공항
5685,2019092111,1341,N,김포공항
5686,2019092112,1311,N,김포공항
5687,2019092113,1484,N,김포공항
5688,2019092114,2054,Y,김포공항
5689,2019092115,2453,Y,김포공항
5690,2019092116,845,N,김포공항
5691,2019092117,1165,N,김포공항
5692,2019092118,2405,Y,김포공항
5693,2019092119,1787,N,김포공항
5694,2019092120,899,N,김포공항
5695,2019092121,362,N,김포공항
5696,2019092206,1715,N,김포공항
5697,2019092207,1159,N,김포공항
5698,2019092208,635,N,김포공항
5699,2019092209,887,N,김포공항
5700,2019092210,974,N,김포공항
5701,2019092211,1067,N,김포공항
5702,2019092212,765,N,김포공항
5703,2019092213,658,N,김포공항
5704,2019092214,1656,N,김포공항
5705,2019092215,1750,N,김포공항
5706,2019092216,1023,N,김포공항
5707,2019092217,674,N,김포공항
5708,2019092218,2290,Y,김포공항
5709,2019092219,1742,N,김포공항
5710,2019092220,657,N,김포공항
5711,2019092221,490,N,김포공항
5712,2019092306,3309,Y,김포공항
5713,2019092307,2225,Y,김포공항
5714,2019092308,1771,N,김포공항
5715,2019092309,2067,Y,김포공항
5716,2019092310,2297,Y,김포공항
5717,2019092311,2157,Y,김포공항
5718,2019092312,1641,N,김포공항
5719,2019092313,1688,N,김포공항
5720,2019092314,2742,Y,김포공항
5721,2019092315,3144,Y,김포공항
5722,2019092316,965,N,김포공항
5723,2019092317,1492,N,김포공항
5724,2019092318,2798,Y,김포공항
5725,2019092319,2672,Y,김포공항
5726,2019092320,639,N,김포공항
5727,2019092321,312,N,김포공항
5728,2019092406,2606,Y,김포공항
5729,2019092407,2338,Y,김포공항
5730,2019092408,1810,N,김포공항
5731,2019092409,1862,Y,김포공항
5732,2019092410,2189,Y,김포공항
5733,2019092411,1997,Y,김포공항
5734,2019092412,1387,N,김포공항
5735,2019092413,1644,N,김포공항
5736,2019092414,2286,Y,김포공항
5737,2019092415,2751,Y,김포공항
5738,2019092416,789,N,김포공항
5739,2019092417,1238,N,김포공항
5740,2019092418,1667,N,김포공항
5741,2019092419,1526,N,김포공항
5742,2019092420,644,N,김포공항
5743,2019092421,305,N,김포공항
5744,2019092506,2782,Y,김포공항
5745,2019092507,2428,Y,김포공항
5746,2019092508,1875,Y,김포공항
5747,2019092509,1965,Y,김포공항
5748,2019092510,2252,Y,김포공항
5749,2019092511,2043,Y,김포공항
5750,2019092512,1577,N,김포공항
5751,2019092513,1446,N,김포공항
5752,2019092514,2577,Y,김포공항
5753,2019092515,2818,Y,김포공항
5754,2019092516,1300,N,김포공항
5755,2019092517,785,N,김포공항
5756,2019092518,2271,Y,김포공항
5757,2019092519,2077,Y,김포공항
5758,2019092520,819,N,김포공항
5759,2019092521,320,N,김포공항
5760,2019092606,2706,Y,김포공항
5761,2019092607,2331,Y,김포공항
5762,2019092608,1627,N,김포공항
5763,2019092609,2015,Y,김포공항
5764,2019092610,2003,Y,김포공항
5765,2019092611,1849,N,김포공항
5766,2019092612,1443,N,김포공항
5767,2019092613,1488,N,김포공항
5768,2019092614,2204,Y,김포공항
5769,2019092615,2562,Y,김포공항
5770,2019092616,1027,N,김포공항
5771,2019092617,1175,N,김포공항
5772,2019092618,2508,Y,김포공항
5773,2019092619,1925,Y,김포공항
5774,2019092620,726,N,김포공항
5775,2019092621,324,N,김포공항
5776,2019092706,2680,Y,김포공항
5777,2019092707,1739,N,김포공항
5778,2019092708,1737,N,김포공항
5779,2019092709,1927,Y,김포공항
5780,2019092710,1885,Y,김포공항
5781,2019092711,1674,N,김포공항
5782,2019092712,1494,N,김포공항
5783,2019092713,1914,N,김포공항
5784,2019092714,2107,Y,김포공항
5785,2019092715,2575,Y,김포공항
5786,2019092716,1328,N,김포공항
5787,2019092717,944,N,김포공항
5788,2019092718,3066,Y,김포공항
5789,2019092719,1987,Y,김포공항
5790,2019092720,814,N,김포공항
5791,2019092721,602,N,김포공항
5792,2019092806,2558,Y,김포공항
5793,2019092807,2357,Y,김포공항
5794,2019092808,1836,N,김포공항
5795,2019092809,1794,Y,김포공항
5796,2019092810,1954,N,김포공항
5797,2019092811,1956,Y,김포공항
5798,2019092812,1513,N,김포공항
5799,2019092813,1930,Y,김포공항
5800,2019092814,2294,Y,김포공항
