,TM,cju_people,cju_congest,Origin
3725,2019052118,1152,N,力林傍亲
3726,2019052119,2543,Y,力林傍亲
3727,2019052120,1996,N,力林傍亲
3728,2019052121,1403,N,力林傍亲
3729,2019052206,357,N,力林傍亲
3730,2019052207,401,N,力林傍亲
3731,2019052208,2145,N,力林傍亲
3732,2019052209,1767,N,力林傍亲
3733,2019052210,1676,N,力林傍亲
3734,2019052211,1666,N,力林傍亲
3735,2019052212,1734,N,力林傍亲
3736,2019052213,2377,N,力林傍亲
3737,2019052214,1743,N,力林傍亲
3738,2019052215,2328,N,力林傍亲
3739,2019052216,2199,N,力林傍亲
3740,2019052217,3079,Y,力林傍亲
3741,2019052218,1364,N,力林傍亲
3742,2019052219,2336,N,力林傍亲
3743,2019052220,2249,N,力林傍亲
3744,2019052221,1898,N,力林傍亲
3745,2019052306,323,N,力林傍亲
3746,2019052307,733,N,力林傍亲
3747,2019052308,2555,Y,力林傍亲
3748,2019052309,2421,N,力林傍亲
3749,2019052310,1933,N,力林傍亲
3750,2019052311,2016,N,力林傍亲
3751,2019052312,1855,N,力林傍亲
3752,2019052313,2907,Y,力林傍亲
3753,2019052314,1635,N,力林傍亲
3754,2019052315,2032,N,力林傍亲
3755,2019052316,2084,N,力林傍亲
3756,2019052317,3151,Y,力林傍亲
3757,2019052318,1511,N,力林傍亲
3758,2019052319,2558,Y,力林傍亲
3759,2019052320,2291,N,力林傍亲
3760,2019052321,1664,N,力林傍亲
3761,2019052406,332,N,力林傍亲
3762,2019052407,559,N,力林傍亲
3763,2019052408,3282,Y,力林傍亲
3764,2019052409,2661,Y,力林傍亲
3765,2019052410,2336,N,力林傍亲
3766,2019052411,2262,N,力林傍亲
3767,2019052412,2194,N,力林傍亲
3768,2019052413,2911,Y,力林傍亲
3769,2019052414,2071,N,力林傍亲
3770,2019052415,2486,N,力林傍亲
3771,2019052416,2874,Y,力林傍亲
3772,2019052417,3176,Y,力林傍亲
3773,2019052418,1562,N,力林傍亲
3774,2019052419,2608,Y,力林傍亲
3775,2019052420,2982,Y,力林傍亲
3776,2019052421,2012,N,力林傍亲
3777,2019052506,500,N,力林傍亲
3778,2019052507,1013,N,力林傍亲
3779,2019052508,3435,Y,力林傍亲
3780,2019052509,2679,Y,力林傍亲
3781,2019052510,2059,N,力林傍亲
3782,2019052511,2281,N,力林傍亲
3783,2019052512,1913,N,力林傍亲
3784,2019052513,3203,Y,力林傍亲
3785,2019052514,1590,N,力林傍亲
3786,2019052515,1825,N,力林傍亲
3787,2019052516,2414,N,力林傍亲
3788,2019052517,2936,Y,力林傍亲
3789,2019052518,1562,N,力林傍亲
3790,2019052519,2679,Y,力林傍亲
3791,2019052520,2447,N,力林傍亲
3792,2019052521,1950,N,力林傍亲
3793,2019052606,352,N,力林傍亲
3794,2019052607,543,N,力林傍亲
3795,2019052608,3062,Y,力林傍亲
3796,2019052609,2629,Y,力林傍亲
3797,2019052610,2288,N,力林傍亲
3798,2019052611,2129,N,力林傍亲
3799,2019052612,2363,N,力林傍亲
3800,2019052613,3160,Y,力林傍亲
3801,2019052614,2241,N,力林傍亲
3802,2019052615,1946,N,力林傍亲
3803,2019052616,3034,Y,力林傍亲
3804,2019052617,3091,Y,力林傍亲
3805,2019052618,1809,N,力林傍亲
3806,2019052619,2799,Y,力林傍亲
3807,2019052620,2799,Y,力林傍亲
3808,2019052621,2237,N,力林傍亲
3809,2019052706,395,N,力林傍亲
3810,2019052707,955,N,力林傍亲
3811,2019052708,2768,Y,力林傍亲
3812,2019052709,2532,Y,力林傍亲
3813,2019052710,1767,N,力林傍亲
3814,2019052711,1972,N,力林傍亲
3815,2019052712,1786,N,力林傍亲
3816,2019052713,2617,Y,力林傍亲
3817,2019052714,1220,N,力林傍亲
3818,2019052715,2119,N,力林傍亲
3819,2019052716,2070,N,力林傍亲
3820,2019052717,2874,Y,力林傍亲
3821,2019052718,1067,N,力林傍亲
3822,2019052719,2433,N,力林傍亲
3823,2019052720,2081,N,力林傍亲
3824,2019052721,1489,N,力林傍亲
3825,2019052806,511,N,力林傍亲
3826,2019052807,713,N,力林傍亲
3827,2019052808,2781,Y,力林傍亲
3828,2019052809,2462,N,力林傍亲
3829,2019052810,1920,N,力林傍亲
3830,2019052811,2021,N,力林傍亲
3831,2019052812,1731,N,力林傍亲
3832,2019052813,2487,N,力林傍亲
3833,2019052814,1429,N,力林傍亲
3834,2019052815,1863,N,力林傍亲
3835,2019052816,1973,N,力林傍亲
3836,2019052817,2248,N,力林傍亲
3837,2019052818,1093,N,力林傍亲
3838,2019052819,2640,Y,力林傍亲
3839,2019052820,2000,N,力林傍亲
3840,2019052821,1407,N,力林傍亲
3841,2019052906,333,N,力林傍亲
3842,2019052907,422,N,力林傍亲
3843,2019052908,2493,N,力林傍亲
3844,2019052909,1721,N,力林傍亲
3845,2019052910,1580,N,力林傍亲
3846,2019052911,1589,N,力林傍亲
3847,2019052912,1804,N,力林傍亲
3848,2019052913,2395,N,力林傍亲
3849,2019052914,1770,N,力林傍亲
3850,2019052915,2263,N,力林傍亲
3851,2019052916,2217,N,力林傍亲
3852,2019052917,2813,Y,力林傍亲
3853,2019052918,1401,N,力林傍亲
3854,2019052919,2151,N,力林傍亲
3855,2019052920,1982,N,力林傍亲
3856,2019052921,1770,N,力林傍亲
3857,2019053006,280,N,力林傍亲
3858,2019053007,695,N,力林傍亲
3859,2019053008,2376,N,力林傍亲
3860,2019053009,2144,N,力林傍亲
3861,2019053010,1796,N,力林傍亲
3862,2019053011,1837,N,力林傍亲
3863,2019053012,1807,N,力林傍亲
3864,2019053013,2598,Y,力林傍亲
3865,2019053014,1591,N,力林傍亲
3866,2019053015,2005,N,力林傍亲
3867,2019053016,2145,N,力林傍亲
3868,2019053017,2601,Y,力林傍亲
3869,2019053018,1395,N,力林傍亲
3870,2019053019,2376,N,力林傍亲
3871,2019053020,2016,N,力林傍亲
3872,2019053021,1583,N,力林傍亲
3873,2019053106,212,N,力林傍亲
3874,2019053107,512,N,力林傍亲
3875,2019053108,3126,Y,力林傍亲
3876,2019053109,2467,N,力林傍亲
3877,2019053110,2149,N,力林傍亲
3878,2019053111,2091,N,力林傍亲
3879,2019053112,2014,N,力林傍亲
3880,2019053113,2714,Y,力林傍亲
3881,2019053114,2074,N,力林傍亲
3882,2019053115,2507,Y,力林傍亲
3883,2019053116,2815,Y,力林傍亲
3884,2019053117,3159,Y,力林傍亲
3885,2019053118,1608,N,力林傍亲
3886,2019053119,2452,N,力林傍亲
3887,2019053120,2667,Y,力林傍亲
3888,2019053121,1875,N,力林傍亲
3889,2019060106,424,N,力林傍亲
3890,2019060107,949,N,力林傍亲
3891,2019060108,3139,Y,力林傍亲
3892,2019060109,2416,N,力林傍亲
3893,2019060110,2126,N,力林傍亲
3894,2019060111,1976,N,力林傍亲
3895,2019060112,1707,N,力林傍亲
3896,2019060113,2885,Y,力林傍亲
3897,2019060114,1474,N,力林傍亲
3898,2019060115,1857,N,力林傍亲
3899,2019060116,2193,N,力林傍亲
3900,2019060117,2628,Y,力林傍亲
3901,2019060118,1533,N,力林傍亲
3902,2019060119,2584,Y,力林傍亲
3903,2019060120,2110,N,力林傍亲
3904,2019060121,2043,N,力林傍亲
3905,2019060206,158,N,力林傍亲
3906,2019060207,451,N,力林傍亲
3907,2019060208,1983,N,力林傍亲
3908,2019060209,2312,N,力林傍亲
3909,2019060210,1857,N,力林傍亲
3910,2019060211,1710,N,力林傍亲
3911,2019060212,2221,N,力林傍亲
3912,2019060213,2626,Y,力林傍亲
3913,2019060214,2005,N,力林傍亲
3914,2019060215,1926,N,力林傍亲
3915,2019060216,2818,Y,力林傍亲
3916,2019060217,3082,Y,力林傍亲
3917,2019060218,1262,N,力林傍亲
3918,2019060219,2823,Y,力林傍亲
3919,2019060220,2382,N,力林傍亲
3920,2019060221,2000,N,力林傍亲
3921,2019060306,395,N,力林傍亲
3922,2019060307,866,N,力林傍亲
3923,2019060308,3242,Y,力林傍亲
3924,2019060309,2513,Y,力林傍亲
3925,2019060310,1907,N,力林傍亲
3926,2019060311,1921,N,力林傍亲
3927,2019060312,1788,N,力林傍亲
3928,2019060313,2610,Y,力林傍亲
3929,2019060314,1553,N,力林傍亲
3930,2019060315,2162,N,力林傍亲
3931,2019060316,1957,N,力林傍亲
3932,2019060317,3095,Y,力林傍亲
3933,2019060318,1484,N,力林傍亲
3934,2019060319,2425,N,力林傍亲
3935,2019060320,2000,N,力林傍亲
3936,2019060321,1954,N,力林傍亲
3937,2019060406,390,N,力林傍亲
3938,2019060407,486,N,力林傍亲
3939,2019060408,2261,N,力林傍亲
3940,2019060409,2117,N,力林傍亲
3941,2019060410,1892,N,力林傍亲
3942,2019060411,1572,N,力林傍亲
3943,2019060412,1563,N,力林傍亲
3944,2019060413,2442,N,力林傍亲
3945,2019060414,1448,N,力林傍亲
3946,2019060415,1774,N,力林傍亲
3947,2019060416,1958,N,力林傍亲
3948,2019060417,2627,Y,力林傍亲
3949,2019060418,1185,N,力林傍亲
3950,2019060419,2459,N,力林傍亲
3951,2019060420,2132,N,力林傍亲
3952,2019060421,1632,N,力林傍亲
3953,2019060506,324,N,力林傍亲
3954,2019060507,501,N,力林傍亲
3955,2019060508,2895,Y,力林傍亲
3956,2019060509,2291,N,力林傍亲
3957,2019060510,2093,N,力林傍亲
3958,2019060511,2234,N,力林傍亲
3959,2019060512,2303,N,力林傍亲
3960,2019060513,2864,Y,力林傍亲
3961,2019060514,1937,N,力林傍亲
3962,2019060515,2463,N,力林傍亲
3963,2019060516,2615,Y,力林傍亲
3964,2019060517,3434,Y,力林傍亲
3965,2019060518,1588,N,力林傍亲
3966,2019060519,2671,Y,力林傍亲
3967,2019060520,2524,Y,力林傍亲
3968,2019060521,2263,N,力林傍亲
3969,2019060606,432,N,力林傍亲
3970,2019060607,924,N,力林傍亲
3971,2019060608,3065,Y,力林傍亲
3972,2019060609,2679,Y,力林傍亲
3973,2019060610,2183,N,力林傍亲
3974,2019060611,1892,N,力林傍亲
3975,2019060612,2060,N,力林傍亲
3976,2019060613,2836,Y,力林傍亲
3977,2019060614,1554,N,力林傍亲
3978,2019060615,1905,N,力林傍亲
3979,2019060616,1928,N,力林傍亲
3980,2019060617,2501,Y,力林傍亲
3981,2019060618,1224,N,力林傍亲
3982,2019060619,2244,N,力林傍亲
3983,2019060620,1929,N,力林傍亲
3984,2019060621,1603,N,力林傍亲
3985,2019060706,312,N,力林傍亲
3986,2019060707,642,N,力林傍亲
3987,2019060708,2719,Y,力林傍亲
3988,2019060709,2143,N,力林傍亲
3989,2019060710,1787,N,力林傍亲
3990,2019060711,1744,N,力林傍亲
3991,2019060712,1779,N,力林傍亲
3992,2019060713,2194,N,力林傍亲
3993,2019060714,1485,N,力林傍亲
3994,2019060715,1660,N,力林傍亲
3995,2019060716,2059,N,力林傍亲
3996,2019060717,2605,Y,力林傍亲
3997,2019060718,1227,N,力林傍亲
3998,2019060719,2102,N,力林傍亲
3999,2019060720,2198,N,力林傍亲
4000,2019060721,1763,N,力林傍亲
4001,2019060806,224,N,力林傍亲
4002,2019060807,774,N,力林傍亲
4003,2019060808,2788,Y,力林傍亲
4004,2019060809,2514,Y,力林傍亲
4005,2019060810,2355,N,力林傍亲
4006,2019060811,2387,N,力林傍亲
4007,2019060812,2122,N,力林傍亲
4008,2019060813,3470,Y,力林傍亲
4009,2019060814,1873,N,力林傍亲
4010,2019060815,2404,N,力林傍亲
4011,2019060816,2740,Y,力林傍亲
4012,2019060817,3172,Y,力林傍亲
4013,2019060818,1846,N,力林傍亲
4014,2019060819,3151,Y,力林傍亲
4015,2019060820,2724,Y,力林傍亲
4016,2019060821,2067,N,力林傍亲
4017,2019060906,583,N,力林傍亲
4018,2019060907,913,N,力林傍亲
4019,2019060908,3531,Y,力林傍亲
4020,2019060909,2793,Y,力林傍亲
4021,2019060910,2386,N,力林傍亲
4022,2019060911,2101,N,力林傍亲
4023,2019060912,2300,N,力林傍亲
4024,2019060913,3129,Y,力林傍亲
4025,2019060914,2255,N,力林傍亲
4026,2019060915,1930,N,力林傍亲
4027,2019060916,3197,Y,力林傍亲
4028,2019060917,3090,Y,力林傍亲
4029,2019060918,1670,N,力林傍亲
4030,2019060919,3022,Y,力林傍亲
4031,2019060920,2728,Y,力林傍亲
4032,2019060921,2273,N,力林傍亲
4033,2019061006,395,N,力林傍亲
4034,2019061007,1041,N,力林傍亲
4035,2019061008,3434,Y,力林傍亲
4036,2019061009,3016,Y,力林傍亲
4037,2019061010,2037,N,力林傍亲
4038,2019061011,2241,N,力林傍亲
4039,2019061012,2127,N,力林傍亲
4040,2019061013,3272,Y,力林傍亲
4041,2019061014,1772,N,力林傍亲
4042,2019061015,2477,N,力林傍亲
4043,2019061016,2485,N,力林傍亲
4044,2019061017,3471,Y,力林傍亲
4045,2019061018,1659,N,力林傍亲
4046,2019061019,2803,Y,力林傍亲
4047,2019061020,2676,Y,力林傍亲
4048,2019061021,1847,N,力林傍亲
4049,2019061106,527,N,力林傍亲
4050,2019061107,798,N,力林傍亲
4051,2019061108,3168,Y,力林傍亲
4052,2019061109,2768,Y,力林傍亲
4053,2019061110,2052,N,力林傍亲
4054,2019061111,2253,N,力林傍亲
4055,2019061112,1800,N,力林傍亲
4056,2019061113,2957,Y,力林傍亲
4057,2019061114,1570,N,力林傍亲
4058,2019061115,2018,N,力林傍亲
4059,2019061116,2279,N,力林傍亲
4060,2019061117,2369,N,力林傍亲
4061,2019061118,1181,N,力林傍亲
4062,2019061119,2867,Y,力林傍亲
4063,2019061120,2423,N,力林傍亲
4064,2019061121,1560,N,力林傍亲
4065,2019061206,419,N,力林傍亲
4066,2019061207,571,N,力林傍亲
4067,2019061208,1808,N,力林傍亲
4068,2019061209,1813,N,力林傍亲
4069,2019061210,1492,N,力林傍亲
4070,2019061211,1717,N,力林傍亲
4071,2019061212,1433,N,力林傍亲
4072,2019061213,2146,N,力林傍亲
4073,2019061214,1379,N,力林傍亲
4074,2019061215,2095,N,力林傍亲
4075,2019061216,2101,N,力林傍亲
4076,2019061217,2506,Y,力林傍亲
4077,2019061218,1010,N,力林傍亲
4078,2019061219,2193,N,力林傍亲
4079,2019061220,2019,N,力林傍亲
4080,2019061221,1463,N,力林傍亲
4081,2019061306,325,N,力林傍亲
4082,2019061307,766,N,力林傍亲
4083,2019061308,1906,N,力林傍亲
4084,2019061309,1938,N,力林傍亲
4085,2019061310,1786,N,力林傍亲
4086,2019061311,1834,N,力林傍亲
4087,2019061312,1639,N,力林傍亲
4088,2019061313,2569,Y,力林傍亲
4089,2019061314,1200,N,力林傍亲
4090,2019061315,2025,N,力林傍亲
4091,2019061316,2116,N,力林傍亲
4092,2019061317,2656,Y,力林傍亲
4093,2019061318,1034,N,力林傍亲
4094,2019061319,2557,Y,力林傍亲
4095,2019061320,2424,N,力林傍亲
4096,2019061321,1214,N,力林傍亲
4097,2019061406,449,N,力林傍亲
4098,2019061407,758,N,力林傍亲
4099,2019061408,2720,Y,力林傍亲
4100,2019061409,2563,Y,力林傍亲
4101,2019061410,2106,N,力林傍亲
4102,2019061411,2183,N,力林傍亲
4103,2019061412,1905,N,力林傍亲
4104,2019061413,2755,Y,力林傍亲
4105,2019061414,1991,N,力林傍亲
4106,2019061415,2439,N,力林傍亲
4107,2019061416,2718,Y,力林傍亲
4108,2019061417,2865,Y,力林傍亲
4109,2019061418,1536,N,力林傍亲
4110,2019061419,2450,N,力林傍亲
4111,2019061420,2594,Y,力林傍亲
4112,2019061421,1862,N,力林傍亲
4113,2019061506,524,N,力林傍亲
4114,2019061507,1032,N,力林傍亲
4115,2019061508,2972,Y,力林傍亲
4116,2019061509,2520,Y,力林傍亲
4117,2019061510,2301,N,力林傍亲
4118,2019061511,2266,N,力林傍亲
4119,2019061512,1600,N,力林傍亲
4120,2019061513,3031,Y,力林傍亲
4121,2019061514,1510,N,力林傍亲
4122,2019061515,2057,N,力林傍亲
4123,2019061516,2531,Y,力林傍亲
4124,2019061517,2859,Y,力林傍亲
4125,2019061518,1819,N,力林傍亲
4126,2019061519,2870,Y,力林傍亲
4127,2019061520,2687,Y,力林傍亲
4128,2019061521,1988,N,力林傍亲
4129,2019061606,404,N,力林傍亲
4130,2019061607,679,N,力林傍亲
4131,2019061608,2976,Y,力林傍亲
4132,2019061609,2675,Y,力林傍亲
4133,2019061610,2361,N,力林傍亲
4134,2019061611,2094,N,力林傍亲
4135,2019061612,2102,N,力林傍亲
4136,2019061613,2971,Y,力林傍亲
4137,2019061614,2213,N,力林傍亲
4138,2019061615,1925,N,力林傍亲
4139,2019061616,3150,Y,力林傍亲
4140,2019061617,2883,Y,力林傍亲
4141,2019061618,1626,N,力林傍亲
4142,2019061619,3006,Y,力林傍亲
4143,2019061620,2575,Y,力林傍亲
4144,2019061621,2227,N,力林傍亲
4145,2019061706,400,N,力林傍亲
4146,2019061707,992,N,力林傍亲
4147,2019061708,3134,Y,力林傍亲
4148,2019061709,2831,Y,力林傍亲
4149,2019061710,1947,N,力林傍亲
4150,2019061711,2176,N,力林傍亲
4151,2019061712,1808,N,力林傍亲
4152,2019061713,3041,Y,力林傍亲
4153,2019061714,1701,N,力林傍亲
4154,2019061715,2524,Y,力林傍亲
4155,2019061716,2426,N,力林傍亲
4156,2019061717,3262,Y,力林傍亲
4157,2019061718,1615,N,力林傍亲
4158,2019061719,2798,Y,力林傍亲
4159,2019061720,2702,Y,力林傍亲
4160,2019061721,1944,N,力林傍亲
4161,2019061806,500,N,力林傍亲
4162,2019061807,678,N,力林傍亲
4163,2019061808,2670,Y,力林傍亲
4164,2019061809,2473,N,力林傍亲
4165,2019061810,1909,N,力林傍亲
4166,2019061811,2036,N,力林傍亲
4167,2019061812,1457,N,力林傍亲
4168,2019061813,2574,Y,力林傍亲
4169,2019061814,1483,N,力林傍亲
4170,2019061815,1910,N,力林傍亲
4171,2019061816,2312,N,力林傍亲
4172,2019061817,2450,N,力林傍亲
4173,2019061818,1153,N,力林傍亲
4174,2019061819,2844,Y,力林傍亲
4175,2019061820,2398,N,力林傍亲
4176,2019061821,1598,N,力林傍亲
4177,2019061906,349,N,力林傍亲
4178,2019061907,582,N,力林傍亲
4179,2019061908,2327,N,力林傍亲
4180,2019061909,2028,N,力林傍亲
4181,2019061910,1661,N,力林傍亲
4182,2019061911,1855,N,力林傍亲
4183,2019061912,1539,N,力林傍亲
4184,2019061913,2394,N,力林傍亲
4185,2019061914,1598,N,力林傍亲
4186,2019061915,2171,N,力林傍亲
4187,2019061916,2304,N,力林傍亲
4188,2019061917,2675,Y,力林傍亲
4189,2019061918,1483,N,力林傍亲
4190,2019061919,2339,N,力林傍亲
4191,2019061920,2225,N,力林傍亲
4192,2019061921,1899,N,力林傍亲
4193,2019062006,323,N,力林傍亲
4194,2019062007,819,N,力林傍亲
4195,2019062008,2526,Y,力林傍亲
4196,2019062009,2483,N,力林傍亲
4197,2019062010,2028,N,力林傍亲
4198,2019062011,1965,N,力林傍亲
4199,2019062012,1879,N,力林傍亲
4200,2019062013,2810,Y,力林傍亲
4201,2019062014,1478,N,力林傍亲
4202,2019062015,1942,N,力林傍亲
4203,2019062016,2213,N,力林傍亲
4204,2019062017,2862,Y,力林傍亲
4205,2019062018,1456,N,力林傍亲
4206,2019062019,2605,Y,力林傍亲
4207,2019062020,2541,Y,力林傍亲
4208,2019062021,1659,N,力林傍亲
4209,2019062106,432,N,力林傍亲
4210,2019062107,702,N,力林傍亲
4211,2019062108,2748,Y,力林傍亲
4212,2019062109,2569,Y,力林傍亲
4213,2019062110,2081,N,力林傍亲
4214,2019062111,2174,N,力林傍亲
4215,2019062112,1765,N,力林傍亲
4216,2019062113,2766,Y,力林傍亲
4217,2019062114,1943,N,力林傍亲
4218,2019062115,2411,N,力林傍亲
4219,2019062116,2756,Y,力林傍亲
4220,2019062117,2780,Y,力林傍亲
4221,2019062118,1466,N,力林傍亲
4222,2019062119,2344,N,力林傍亲
4223,2019062120,2473,N,力林傍亲
4224,2019062121,1731,N,力林傍亲
4225,2019062206,522,N,力林傍亲
4226,2019062207,996,N,力林傍亲
4227,2019062208,2964,Y,力林傍亲
4228,2019062209,2510,Y,力林傍亲
4229,2019062210,2306,N,力林傍亲
4230,2019062211,2142,N,力林傍亲
4231,2019062212,1582,N,力林傍亲
4232,2019062213,3044,Y,力林傍亲
4233,2019062214,1518,N,力林傍亲
4234,2019062215,1967,N,力林傍亲
4235,2019062216,2493,N,力林傍亲
4236,2019062217,2731,Y,力林傍亲
4237,2019062218,1764,N,力林傍亲
4238,2019062219,2791,Y,力林傍亲
4239,2019062220,2635,Y,力林傍亲
4240,2019062221,1942,N,力林傍亲
4241,2019062306,427,N,力林傍亲
4242,2019062307,663,N,力林傍亲
4243,2019062308,3036,Y,力林傍亲
4244,2019062309,2615,Y,力林傍亲
4245,2019062310,2297,N,力林傍亲
4246,2019062311,2262,N,力林傍亲
4247,2019062312,2096,N,力林傍亲
4248,2019062313,3013,Y,力林傍亲
4249,2019062314,2235,N,力林傍亲
4250,2019062315,1924,N,力林傍亲
4251,2019062316,3178,Y,力林傍亲
4252,2019062317,2894,Y,力林傍亲
4253,2019062318,1646,N,力林傍亲
4254,2019062319,2982,Y,力林傍亲
4255,2019062320,2581,Y,力林傍亲
4256,2019062321,2236,N,力林傍亲
4257,2019062406,395,N,力林傍亲
4258,2019062407,998,N,力林傍亲
4259,2019062408,3204,Y,力林傍亲
4260,2019062409,2900,Y,力林傍亲
4261,2019062410,2007,N,力林傍亲
4262,2019062411,2223,N,力林傍亲
4263,2019062412,1663,N,力林傍亲
4264,2019062413,3098,Y,力林傍亲
4265,2019062414,1716,N,力林傍亲
4266,2019062415,2437,N,力林傍亲
4267,2019062416,2392,N,力林傍亲
4268,2019062417,3063,Y,力林傍亲
4269,2019062418,1586,N,力林傍亲
4270,2019062419,2724,Y,力林傍亲
4271,2019062420,2623,Y,力林傍亲
4272,2019062421,1857,N,力林傍亲
4273,2019062506,520,N,力林傍亲
4274,2019062507,736,N,力林傍亲
4275,2019062508,2871,Y,力林傍亲
4276,2019062509,2472,N,力林傍亲
4277,2019062510,2106,N,力林傍亲
4278,2019062511,2132,N,力林傍亲
4279,2019062512,1581,N,力林傍亲
4280,2019062513,2853,Y,力林傍亲
4281,2019062514,1601,N,力林傍亲
4282,2019062515,2025,N,力林傍亲
4283,2019062516,2412,N,力林傍亲
4284,2019062517,2550,Y,力林傍亲
4285,2019062518,1299,N,力林傍亲
